""	"Bifidobacterium"	"Subdoligranulum"	"Faecalibacterium"	"Escherichia_Shigella"	"Bacteroides"	"Akkermansia"	"Agathobacter"	"Blautia"	"Klebsiella"	"Collinsella"	"Lactobacillus"	"coprostanoligenes_group"	"Clostridium_sensu_stricto_1"	"Roseburia"	"Prevotella"	"CAG_352"	"Enterobacter"	"Streptococcus"	"Dialister"	"Christensenellaceae_R_7_group"	"Alistipes"	"torques_group"	"Lachnoclostridium"	"Parabacteroides"	"UCG_002"	"gnavus_group"	"Romboutsia"	"Veillonella"	"Coprococcus"	"Erysipelatoclostridium"	"Enterococcus"	"Monoglobus"	"UBA1819"	"Ruminococcus"	"Clostridia_UCG_014"	"Lachnospiraceae_NK4A136_group"	"Megasphaera"	"Butyricicoccus"	"Fusicatenibacter"	"Anaerostipes"	"Methanobrevibacter"	"UCG_005"	"Dorea"	"Phascolarctobacterium"	"Erysipelotrichaceae_UCG_003"	"Incertae_Sedis"	"Eisenbergiella"	"eligens_group"	"hallii_group"	"Flavonifractor"
"UCG_002"	0.0379897174941514	3.49347810785558e-09	1.96942526459229e-11	0.529700716774812	0.00700807554848044	0.659519310944955	3.62012465578575e-13	0.00226267817128422	0.0326804635257668	0.00740673406649406	0.921737641925496	8.37366976896053e-20	0.558106775631212	4.25966178347921e-16	1.10286339238797e-07	0.00240137732239976	0.55756583416029	0.29226733634894	0.0604565390054268	5.38485412259699e-19	2.8196860517039e-12	0.000116890992566705	0.0130514145944107	1.67942299913208e-06	0	1.67624274920976e-07	0.30548109461009	0.134027641042464	1.29089224108753e-23	0.000684824546680084	0.00201311143876373	8.11760263873588e-05	0.00590676512873585	2.97023261458735e-17	4.49614995089386e-12	8.9328759144384e-16	0.984827266377004	0.0236579288025298	1.75924287630233e-08	0.00290661316723255	0.000243787138865897	1.92188139794555e-25	5.40153082269425e-16	7.03358535062926e-06	2.11817884991475e-07	0.141882038515181	0.569542763970914	1.01704960390673e-05	0.0145701580298864	0.00848538757594556
"gnavus_group"	0.00780832845012741	1.99057318509123e-05	1.41039773965977e-07	0.0155034071099715	0.0982238099273392	0.541733496940837	2.59900202463218e-06	0.395616925007979	0.131110085195405	0.910263738190263	0.753207768011847	0.000235385946048099	0.649142153074009	2.48323228459466e-08	0.000725023503042153	0.10975578367918	0.533183524002448	0.130138100902502	0.276656960509856	0.00295873774379043	0.136345097949012	0.579083529457122	2.55865817856588e-10	0.395810136629877	1.67624274920976e-07	0	0.996192225555632	0.019274242294155	8.3515309951748e-10	6.63648988983744e-14	0.00184084828339894	0.0164040529506579	0.0678187777071484	1.48432793598524e-07	3.77274977689854e-06	9.22766883489799e-09	0.762429622731739	0.140870650464853	0.00010389383314622	0.582170933993991	0.021069429447338	0.000155126763274468	1.31035926521278e-06	0.501885784828348	1.44089452325867e-06	0.00911097746029286	0.000680770119214839	0.00109963351295032	0.133000360896611	1.94992854390612e-05
"Romboutsia"	0.396907969399063	0.960731159257798	0.0629728441691387	0.50697928505711	0.277016261334662	0.0708087724758691	0.0167762569859786	0.0858026512998652	0.490997917868646	0.361433180968151	0.501352598306065	0.473933804241722	1.41306089319265e-12	0.00546312555455757	0.0592076041876673	0.111047860680304	0.00526385877221009	0.00121428439485645	0.0367160262268872	0.324648488202459	0.276872459503517	0.687499554357467	0.657270253855574	0.175059548620269	0.30548109461009	0.996192225555632	0	0.165104486262366	0.122741978961062	0.533318411250597	0.00853004523729633	0.0086111747808661	0.0549644491850339	0.14967070352021	0.000261194070939685	0.0107591225881334	0.342598066760642	0.00940031038332151	0.306075160209664	0.00376669572608615	0.567757597238719	0.93968571102857	0.0134348204232231	0.350703433200797	0.00818287867842721	0.526552179755113	0.047214944707839	0.0590162019223499	0.000485212731487216	0.224303154159252
"Veillonella"	0.697344642772832	0.436193368527817	0.0372765394059377	0.449187612147846	0.115370137336036	0.00162773529247528	0.276267338540295	0.268672225077598	0.183415944738076	0.300168164874829	0.0187621942228171	0.0186722937838312	0.482020896157204	0.308696165275414	0.512045355877148	0.693152347580312	0.130713538664551	5.48797643901787e-07	0.0353798829943433	0.0107516932109051	0.0233014122198742	0.187740640171338	0.821471703609391	0.587722993178627	0.134027641042464	0.019274242294155	0.165104486262366	0	0.950998491101359	0.444560749891112	0.569696833536962	0.0197644987672479	0.00194639716628825	0.498190844702999	0.702966139699759	0.923575046967095	0.0384898747043546	0.00217845232681414	0.0295032383358064	0.0647171574237493	0.176838953789835	0.184689756480385	0.634935743592821	0.0213360995593314	0.702608193572262	0.262309321533885	0.00194179178101578	0.0105829463077281	0.988448905536558	0.786241869401679
"Coprococcus"	0.000248318148607528	2.72883347654587e-18	3.08505963468851e-17	0.288563194354504	0.0386544051709867	0.416216604698129	1.9480543424656e-18	0.00050879330494336	0.0222613981880367	0.352059847390855	0.544552252282143	5.20067973709524e-15	0.0569238013648763	1.18933201427036e-20	3.74819271025574e-11	0.000621630546314999	0.107037830921242	0.656492970554002	0.00230937320357968	1.76946392636575e-09	2.13683234818565e-05	4.95944403979617e-05	0.000283184813886417	0.0515779212225741	1.29089224108753e-23	8.3515309951748e-10	0.122741978961062	0.950998491101359	0	2.12507580110035e-11	5.6192627567771e-08	1.16868345605045e-06	0.986885381755827	4.35141720179622e-16	1.00222372293758e-14	1.52432825879825e-19	0.247353228372973	0.000669367828483834	3.1928877881131e-15	0.00381073167887523	0.0313689194250832	2.20323220642395e-16	4.35910045655539e-22	0.0220597036174824	7.49357128872753e-11	0.938409208434908	0.00526543231875576	1.88966160588674e-07	0.00205668075833156	0.00305187397421556
"Erysipelatoclostridium"	0.000249853907244195	3.65112651757037e-06	5.72716111748727e-09	0.0822437028944021	0.608310776689257	0.000204219180854009	3.06183073970076e-07	0.36011203539586	0.157029515640016	0.586840205975661	0.361194718205827	0.0713786287461736	0.321357912303975	3.43902779555735e-08	0.00420606386162652	0.435782408770266	0.0101665318172115	0.254705004995334	0.0440829493082974	0.554449679148481	0.186752462478208	0.48573787455769	2.83888371961479e-08	0.370610710682166	0.000684824546680084	6.63648988983744e-14	0.533318411250597	0.444560749891112	2.12507580110035e-11	0	1.65012776405214e-07	0.022381860776051	0.000155819836617288	6.05746535378737e-06	7.15785380219081e-08	2.13077879161864e-10	0.354822026459699	0.0635945368226479	9.76023689350878e-05	0.571478642711996	0.586566198291183	0.00122538593396283	7.21317688496188e-08	0.687867663845715	8.21369151075898e-11	7.48049369888172e-05	5.08027121675908e-07	0.000621096774101488	0.365442040994852	0.0156952650383374
"Enterococcus"	0.00852263132323572	3.35804946659951e-05	6.47740042782675e-13	0.71514222075795	0.031732443855478	0.0154892983687311	1.01254331976728e-06	0.0658244171711745	0.0069071499952759	0.0954822813109549	0.936408459596917	0.000400304824742163	0.00544382166222592	1.92831757926341e-06	0.00725280559114474	0.0418715611717711	0.248388547305273	0.578960504611702	0.0131353046439531	0.277918216617876	0.343970421397367	0.1093653327671	0.259610792657405	0.450156786177346	0.00201311143876373	0.00184084828339894	0.00853004523729633	0.569696833536962	5.6192627567771e-08	1.65012776405214e-07	0	1.78700219455831e-06	0.203328878486603	0.00955581987573839	3.66727285057738e-05	2.10887892154826e-08	0.807700585553768	2.4921157193779e-07	4.28394353896932e-08	0.000567027675327414	0.493392861073914	0.0128116663902033	1.30667805912145e-07	0.293738457296039	8.20257362663215e-08	0.0373160109817357	0.00509745463491463	0.000268630791305522	0.00396155036917272	0.388742983832351
"Monoglobus"	0.0110940760582519	1.24990237628427e-07	5.1925114496516e-09	0.146452062739251	0.22681518246446	0.134683388344868	1.87502739019419e-10	5.32081510935701e-05	0.913920835526303	0.0890319664409347	0.232939194066784	2.65183986084937e-06	0.0293732844259861	8.56423338463489e-09	0.143082010203193	0.00248694195610313	0.0522453453634949	0.420834827888547	0.0318658246518414	0.0126026820976108	0.0458663844337267	0.0459541777163397	0.602142470723386	0.245263446260885	8.11760263873588e-05	0.0164040529506579	0.0086111747808661	0.0197644987672479	1.16868345605045e-06	0.022381860776051	1.78700219455831e-06	0	0.978915692228026	0.000397848968087142	0.000556338330701917	3.48107322084267e-11	0.746663286654303	1.32956744369861e-09	4.47236558820367e-10	1.0356779881828e-07	0.766241099365384	0.0492009750957397	1.66835493897031e-07	0.610205172676604	2.93841438564782e-10	0.843482753022275	0.0429882104668083	5.0027374833532e-05	3.74273186236937e-06	0.550957544692366
"UBA1819"	0.0604499202270564	0.516712427335793	0.545639364269921	0.904395377729324	8.79717225938245e-06	1.11702680731017e-05	0.52442111709916	0.0170283034403917	0.891674926417575	0.0103841220793969	0.00236364256874418	2.54919414823333e-07	0.0410820312785347	0.281600905675493	0.740024925691521	0.618779266552209	0.275482155135439	0.218452700869689	0.965950277211871	9.4733733502373e-08	6.13764342519002e-13	0.000304675369774195	0.00266761001427365	1.55763772842974e-07	0.00590676512873585	0.0678187777071484	0.0549644491850339	0.00194639716628825	0.986885381755827	0.000155819836617288	0.203328878486603	0.978915692228026	0	0.00502394186583613	0.135120599978279	0.145261027862845	0.804422905239588	0.550184205352288	0.334023642078587	0.404793558387595	0.641828240659799	0.000220741086597435	0.975510914349535	0.000380949211464592	0.0919405654540647	4.88008751208823e-11	4.59329222549116e-12	0.322946854002835	0.799569265124136	7.07979439263524e-05
"Ruminococcus"	0.0307971479602789	2.23650967947232e-09	4.17341134384934e-09	0.158792934828582	0.0265743279850385	0.666393769568024	2.04506001551551e-11	0.00230090954763655	0.0921135519016111	0.35683302022365	0.146918359696731	2.11727710942172e-19	0.0251317270554839	2.15316682823928e-16	8.77655093161482e-05	0.0974285274377569	0.228295433854517	0.685495399286852	0.000516483259045813	1.2611218976536e-12	3.70928608878756e-08	0.0044438576342267	0.0207253005928599	0.000101890678094786	2.97023261458735e-17	1.48432793598524e-07	0.14967070352021	0.498190844702999	4.35141720179622e-16	6.05746535378737e-06	0.00955581987573839	0.000397848968087142	0.00502394186583613	0	5.51708720254664e-07	1.7790316056619e-15	0.802128785160866	0.00819967436968471	2.03117808315588e-06	0.0389733281961825	0.0231738874804747	6.44769222319313e-18	1.09313198646853e-08	0.00101859736504116	3.49905663303138e-07	0.651937915256238	0.650081685682843	2.09183542388347e-09	0.0540954848122641	0.609297702055859
"Clostridia_UCG_014"	5.09367890446591e-06	6.34565045326956e-07	9.4208637898389e-09	0.341121797505449	0.33360737974936	0.837065198165772	6.24755309587261e-09	0.125253396379102	0.0506044795948042	0.394488245642132	0.264145101936364	2.55623612988145e-08	0.000100626792315474	8.0694731664977e-08	1.41264494721066e-06	0.000291876087541733	0.1220239064222	0.651763585790411	0.0298557217230173	3.96917667043296e-07	0.000460937445890668	0.476109393881776	0.0107214732330934	0.203462131015482	4.49614995089386e-12	3.77274977689854e-06	0.000261194070939685	0.702966139699759	1.00222372293758e-14	7.15785380219081e-08	3.66727285057738e-05	0.000556338330701917	0.135120599978279	5.51708720254664e-07	0	2.14348685921019e-12	0.485503737609284	0.000730089208145302	5.14584762950471e-05	0.25144181745498	0.207981763728666	5.77725943839328e-09	2.08374472339355e-06	0.0374575787573272	5.54465900012021e-08	0.682259225247341	0.00281207781877601	2.75941971119787e-07	0.00766040466265687	8.99741111358519e-05
"Lachnospiraceae_NK4A136_group"	8.23087478837208e-06	1.12894318015154e-11	5.65958886541747e-23	0.0115747433272627	0.00149967053630917	0.147030483333578	5.12861830410775e-14	0.00274255549885229	0.706900870562773	0.760476004124433	0.0649172874346376	6.13393103474792e-15	0.00326536417433504	6.85778271757151e-25	4.24022583543634e-07	0.00664559689567763	0.00365811873222831	0.457684434622618	0.0178909856912226	7.44931700670872e-06	7.75919798160814e-09	0.000308614508155998	0.0693751652981161	7.92996971511365e-05	8.9328759144384e-16	9.22766883489799e-09	0.0107591225881334	0.923575046967095	1.52432825879825e-19	2.13077879161864e-10	2.10887892154826e-08	3.48107322084267e-11	0.145261027862845	1.7790316056619e-15	2.14348685921019e-12	0	0.644565824648716	1.26007001401808e-08	1.38064228597226e-12	0.000614020187034432	0.715392155562357	1.20327799135810e-10	4.98354957305722e-15	0.0155677397686557	3.49843354805714e-13	0.983718167569973	0.124407054515661	6.9694000024223e-07	0.00490963988096899	0.9491640088699
"Megasphaera"	0.0694905835142274	0.508272553376479	0.940647630939559	0.201192320096402	0.272532862951358	0.0673077496702295	0.334508616019173	0.189637764888714	0.508271889245644	0.797842027761968	5.20599793845052e-05	0.832781766656402	0.963371497023348	0.912264967317352	0.938768030066794	0.597004964871245	0.722978229904501	0.308752637299599	0.00247047373905366	0.966475287204492	0.607053338596735	0.235990104088003	0.337866751153608	0.14279262140351	0.984827266377004	0.762429622731739	0.342598066760642	0.0384898747043546	0.247353228372973	0.354822026459699	0.807700585553768	0.746663286654303	0.804422905239588	0.802128785160866	0.485503737609284	0.644565824648716	0	0.284520195064113	0.0832248037134139	0.305476720710308	0.747738327822307	0.428616251139477	0.941321443202639	0.0597398438041403	0.569786402387765	0.482941323179522	0.535572978505236	0.0124692129536336	0.749313096860775	0.523358924862223
"Butyricicoccus"	0.0816305423224128	0.0126122330779648	2.5861253264761e-14	0.363375601492268	0.0535118853071257	0.00393263724353573	1.14155277730365e-07	0.000110239028884763	0.329763294187322	0.63210228274102	0.00110797701775651	0.00907828880249935	0.222848974521385	5.00842549095041e-08	0.0175134005859287	0.0237817576173284	0.0622082009487171	0.788526247577567	0.173450577378337	0.407345372274742	0.295284603384732	0.0846199581874422	0.155616423323048	0.990632896143023	0.0236579288025298	0.140870650464853	0.00940031038332151	0.00217845232681414	0.000669367828483834	0.0635945368226479	2.4921157193779e-07	1.32956744369861e-09	0.550184205352288	0.00819967436968471	0.000730089208145302	1.26007001401808e-08	0.284520195064113	0	2.36711317064666e-11	6.68964061779462e-06	0.00121269795702897	0.300919722980946	6.13463214926216e-06	0.0130368822586662	2.41675861581827e-05	0.627671457260846	0.785060079789116	1.67521121827341e-06	0.0235144501469023	0.167126313289845
"Fusicatenibacter"	0.404007829708903	1.27998999690872e-08	4.15465822486258e-18	0.054105840954095	0.0561037823836572	0.0095961037648076	3.13547756310451e-13	0.00030912234462518	0.00136085435591595	0.367455229941114	0.210662273358787	1.74271649051228e-05	0.0900971739277536	2.26784259694016e-12	0.00916245746293488	0.0268052942899841	0.975406085431381	0.439823199722884	0.140524888693418	0.0559029370690503	0.245603080043001	0.000708325968190609	0.219326765711777	0.942747182725126	1.75924287630233e-08	0.00010389383314622	0.306075160209664	0.0295032383358064	3.1928877881131e-15	9.76023689350878e-05	4.28394353896932e-08	4.47236558820367e-10	0.334023642078587	2.03117808315588e-06	5.14584762950471e-05	1.38064228597226e-12	0.0832248037134139	2.36711317064666e-11	0	1.15173934675395e-07	0.697077958186169	0.000650120440439739	4.53724603541286e-16	0.163881739337778	6.50313247216627e-10	0.47060699378872	0.0445996649636608	0.000327219612836953	0.000601617638728838	0.801792553515891
"Anaerostipes"	0.512589206806885	0.118525447640293	1.80870865003683e-06	0.0290246436913609	0.431658927594488	0.381153751257162	1.48711519364121e-05	3.06476262342511e-06	0.0479017496246248	0.0733527974796031	0.127614353668267	0.0101316215039606	0.450021916757554	0.000174405343667036	0.499238722420359	0.178441678644777	0.478767078667254	0.097828960960556	0.109224045238739	0.336350932842189	0.984589079582186	0.384553022735296	0.36276990022818	0.538698362466933	0.00290661316723255	0.582170933993991	0.00376669572608615	0.0647171574237493	0.00381073167887523	0.571478642711996	0.000567027675327414	1.0356779881828e-07	0.404793558387595	0.0389733281961825	0.25144181745498	0.000614020187034432	0.305476720710308	6.68964061779462e-06	1.15173934675395e-07	0	0.832461497563761	0.341121276398302	2.66296430029232e-09	0.332908923778274	1.31764621097346e-05	0.517147901558262	0.230591760690781	0.00829506431545009	2.66934140058373e-09	0.473562412869159
"Methanobrevibacter"	0.302531687268867	0.4383290513534	0.482031812968185	0.747350054084854	0.896313926119752	0.334344295711499	0.850109154634334	0.570935431624174	0.449657211035568	0.0676961953050421	0.951168675998451	0.000297085465433034	0.908999380054212	0.146373523953427	0.179982580290337	0.857353747741282	0.527933922424149	0.316104315133688	0.895515363706605	1.10115316934605e-08	0.131543793592125	0.0834451639379808	0.0403077953742901	0.102943615162791	0.000243787138865897	0.021069429447338	0.567757597238719	0.176838953789835	0.0313689194250832	0.586566198291183	0.493392861073914	0.766241099365384	0.641828240659799	0.0231738874804747	0.207981763728666	0.715392155562357	0.747738327822307	0.00121269795702897	0.697077958186169	0.832461497563761	0	1.87396327216154e-05	0.0811053987964074	0.17646272265995	0.336583013343716	0.717760117474725	0.76543646853891	0.424543309088058	0.437571483954285	0.00342169606239893
"UCG_005"	0.00528150467576608	5.99000131673898e-06	3.90580801056619e-07	0.517270736500296	0.000268126967577189	0.376600973364234	3.30681511569247e-05	0.0760414015878921	0.0188702418742761	0.0847789287546758	0.981932904203718	2.22537503610081e-19	0.76670170019814	1.23167276680382e-10	8.13959461146117e-06	0.0112412319417201	0.318539491809293	0.430397673952056	0.0580266039792631	7.98961074759564e-28	1.25573576442039e-12	2.79808249790452e-06	0.121353982247781	2.04284785704718e-07	1.92188139794555e-25	0.000155126763274468	0.93968571102857	0.184689756480385	2.20323220642395e-16	0.00122538593396283	0.0128116663902033	0.0492009750957397	0.000220741086597435	6.44769222319313e-18	5.77725943839328e-09	1.20327799135810e-10	0.428616251139477	0.300919722980946	0.000650120440439739	0.341121276398302	1.87396327216154e-05	0	1.15820102507195e-08	2.158355281469e-07	0.00204029671579124	0.06834935785146	0.458235081622295	2.02273306569912e-05	0.122189711718585	0.227766550640015
"Dorea"	0.081108143373423	7.29488494727067e-15	2.03285644084194e-12	0.21899041174113	0.29847766042651	0.263194520952689	3.53870193499736e-16	1.00519333789557e-06	0.033579845496468	0.000923184148405261	0.344869141037088	1.10457332754713e-09	0.172612895098069	8.28865765441297e-17	3.80553530056995e-08	0.0963202713521122	0.244351898121079	0.0578378095237044	0.015321591015748	2.71705377245722e-07	0.0173112095847525	4.73294457824382e-05	0.000220013272748281	0.129057288527264	5.40153082269425e-16	1.31035926521278e-06	0.0134348204232231	0.634935743592821	4.35910045655539e-22	7.21317688496188e-08	1.30667805912145e-07	1.66835493897031e-07	0.975510914349535	1.09313198646853e-08	2.08374472339355e-06	4.98354957305722e-15	0.941321443202639	6.13463214926216e-06	4.53724603541286e-16	2.66296430029232e-09	0.0811053987964074	1.15820102507195e-08	0	0.171066371280902	1.27494509985786e-14	0.590952839758156	0.00154412440650951	0.000195685497502578	6.45742867762203e-08	0.0269709686009265
"Phascolarctobacterium"	0.524952472804395	0.847714542852056	0.00351369249554024	0.447513430852087	6.08535373725499e-05	0.177470695148989	0.378553291924232	0.463125071630558	0.150208762482811	0.219988132825503	0.0703807632442002	0.00130900198003077	0.458057906619522	0.292289087854661	0.216200793254278	0.057537770225944	0.800054736401657	0.791103171721769	0.054632823804233	2.84865716739234e-06	8.32953701529581e-06	0.00844883837079077	0.289432608173576	1.05485774745959e-06	7.03358535062926e-06	0.501885784828348	0.350703433200797	0.0213360995593314	0.0220597036174824	0.687867663845715	0.293738457296039	0.610205172676604	0.000380949211464592	0.00101859736504116	0.0374575787573272	0.0155677397686557	0.0597398438041403	0.0130368822586662	0.163881739337778	0.332908923778274	0.17646272265995	2.158355281469e-07	0.171066371280902	0	0.974748889540362	0.00475573226216536	0.00959993973879597	0.0450177049381667	0.794794750862885	0.162170181745617
"Erysipelotrichaceae_UCG_003"	0.0193156697177217	8.08148638187248e-08	3.87898878821902e-08	0.0368199147109585	0.873492779898746	0.0128093600688044	1.24169169053975e-08	0.00840100514824546	0.456294410219608	0.434561194832154	0.797595204454686	9.69247952628139e-05	0.00153878078844278	1.22400659197648e-12	0.0850509876895596	0.0205792451290593	0.293226136602064	0.144719854124746	0.177881473196762	0.0305207447478485	0.642446281110538	0.00942672845529357	0.0107437758168811	0.37832629902697	2.11817884991475e-07	1.44089452325867e-06	0.00818287867842721	0.702608193572262	7.49357128872753e-11	8.21369151075898e-11	8.20257362663215e-08	2.93841438564782e-10	0.0919405654540647	3.49905663303138e-07	5.54465900012021e-08	3.49843354805714e-13	0.569786402387765	2.41675861581827e-05	6.50313247216627e-10	1.31764621097346e-05	0.336583013343716	0.00204029671579124	1.27494509985786e-14	0.974748889540362	0	0.00495743639441873	0.00171187382912168	2.21710895240533e-06	7.77248964904925e-07	0.023382038148471
"Incertae_Sedis"	0.0014398685465492	0.729446053702975	0.618451278156448	0.483324015279071	3.98337894169491e-07	0.00139932581449641	0.163356031212771	0.00748052829567892	0.0672125631881277	0.211768283659212	0.0969628043323734	4.21439571044762e-06	0.56364529157974	0.67033078201873	0.18578829527358	0.555033724348245	0.622433704012874	0.0762371024405168	0.957799115211153	2.97494435988125e-05	3.90125294318298e-07	0.0104710303184231	0.0217325972571243	0.000432227077037296	0.141882038515181	0.00911097746029286	0.526552179755113	0.262309321533885	0.938409208434908	7.48049369888172e-05	0.0373160109817357	0.843482753022275	4.88008751208823e-11	0.651937915256238	0.682259225247341	0.983718167569973	0.482941323179522	0.627671457260846	0.47060699378872	0.517147901558262	0.717760117474725	0.06834935785146	0.590952839758156	0.00475573226216536	0.00495743639441873	0	4.13882212001402e-05	0.5008105026633	0.883454267250975	3.26663064871045e-05
"Eisenbergiella"	0.00780956012726573	0.0255723526097326	0.101932137136366	0.129518110895611	0.00154148039063518	0.0473670050517415	0.0516346816288294	0.70199423124797	0.338302839848689	0.990926506463517	0.00382671011757338	0.140111497519252	0.269469429835567	0.0462066417030607	0.00523060690127321	0.298436036566379	0.612292425122259	0.0454145045612978	0.963382910395476	0.135071607532551	1.72303181793912e-06	0.0128536223448548	5.0746257236479e-09	0.00295845989464804	0.569542763970914	0.000680770119214839	0.047214944707839	0.00194179178101578	0.00526543231875576	5.08027121675908e-07	0.00509745463491463	0.0429882104668083	4.59329222549116e-12	0.650081685682843	0.00281207781877601	0.124407054515661	0.535572978505236	0.785060079789116	0.0445996649636608	0.230591760690781	0.76543646853891	0.458235081622295	0.00154412440650951	0.00959993973879597	0.00171187382912168	4.13882212001402e-05	0	0.044333798642418	0.0870047139692888	1.19257468860637e-07
"eligens_group"	0.0114377893959389	0.00472978746164818	8.20595162917885e-10	0.146769833512187	0.00178362945231877	0.18778916456332	1.18750914034868e-05	0.221965071880678	0.0832442072878565	0.906174935516066	0.735218157976693	9.41703258315554e-06	0.102028724366826	7.87363221086383e-10	0.00130524330696836	0.0066975190137661	0.47310126446408	0.615739368423237	0.00890138403894863	0.00388233218793233	0.00023559338608461	0.996177404775898	0.443676901504591	0.0278661213409131	1.01704960390673e-05	0.00109963351295032	0.0590162019223499	0.0105829463077281	1.88966160588674e-07	0.000621096774101488	0.000268630791305522	5.0027374833532e-05	0.322946854002835	2.09183542388347e-09	2.75941971119787e-07	6.9694000024223e-07	0.0124692129536336	1.67521121827341e-06	0.000327219612836953	0.00829506431545009	0.424543309088058	2.02273306569912e-05	0.000195685497502578	0.0450177049381667	2.21710895240533e-06	0.5008105026633	0.044333798642418	0	0.0414074113017819	0.945911898134462
"hallii_group"	0.825132934455355	0.0182477165966297	0.0295887572326627	0.497110887608551	0.778040816867006	0.39731169640627	0.0127099572913628	4.81500467767684e-05	0.64954210934725	0.112342657598447	0.175877718971371	0.0519693463722487	0.0128293416867473	0.000290455371368443	0.240684799231037	0.2081739526434	0.199036325779334	0.0120914807251408	0.597938516015535	0.143361919226076	0.439309425052143	0.00332126154253826	0.623616228822229	0.106285517116484	0.0145701580298864	0.133000360896611	0.000485212731487216	0.988448905536558	0.00205668075833156	0.365442040994852	0.00396155036917272	3.74273186236937e-06	0.799569265124136	0.0540954848122641	0.00766040466265687	0.00490963988096899	0.749313096860775	0.0235144501469023	0.000601617638728838	2.66934140058373e-09	0.437571483954285	0.122189711718585	6.45742867762203e-08	0.794794750862885	7.77248964904925e-07	0.883454267250975	0.0870047139692888	0.0414074113017819	0	0.346967261742177
"Flavonifractor"	0.0457616095989985	0.0308443394655574	0.153364147411077	0.214010661403283	8.18559654004797e-13	0.143919843926868	0.273188871699166	0.525438561522091	0.488466395644005	0.0459733360022888	0.0671486526427442	0.691603405175496	0.512353368165436	0.774139040852806	0.00125414382070506	0.170198144118281	0.716735606560369	0.243312980459279	0.477408256035124	0.0222211709892408	0.0202438766385279	0.0780835623766007	7.68087347256947e-08	0.000362127487359552	0.00848538757594556	1.94992854390612e-05	0.224303154159252	0.786241869401679	0.00305187397421556	0.0156952650383374	0.388742983832351	0.550957544692366	7.07979439263524e-05	0.609297702055859	8.99741111358519e-05	0.9491640088699	0.523358924862223	0.167126313289845	0.801792553515891	0.473562412869159	0.00342169606239893	0.227766550640015	0.0269709686009265	0.162170181745617	0.023382038148471	3.26663064871045e-05	1.19257468860637e-07	0.945911898134462	0.346967261742177	0
